cust,as_of,plan_changes_to_date,support_tickets_snapshot,logins_30d,tenure_snapshot,spend_snapshot
SUB-00959,2026-02-27T14:00:00Z,0,4,6,57,72.31
SUB-00959,2026-03-27T14:00:00Z,3,4,6,57,72.31
SUB-00960,2026-01-24T21:00:00Z,0,0,6,56,16.35
SUB-00960,2026-03-07T21:00:00Z,0,0,6,56,16.35
SUB-00961,2026-01-24T08:00:00Z,0,0,6,31,40.04
SUB-00961,2026-03-07T08:00:00Z,0,0,6,31,40.04
SUB-00962,2026-01-29T19:00:00Z,0,6,6,67,69.73
SUB-00962,2026-03-12T19:00:00Z,0,6,6,67,69.73
SUB-00962,2026-04-02T19:00:00Z,1,6,6,67,69.73
SUB-00963,2026-01-18T05:00:00Z,1,3,6,18,41.36
SUB-00963,2026-03-01T05:00:00Z,2,3,6,18,41.36
SUB-00963,2026-03-17T05:00:00Z,5,3,6,18,41.36
SUB-00964,2026-01-20T11:00:00Z,0,2,6,68,56.55
SUB-00964,2026-03-03T11:00:00Z,1,2,6,68,56.55
SUB-00965,2026-01-20T12:00:00Z,0,4,6,67,82.89
SUB-00965,2026-03-03T12:00:00Z,1,4,6,67,82.89
SUB-00966,2026-01-22T20:00:00Z,0,1,6,31,80.19
SUB-00966,2026-03-05T20:00:00Z,0,1,6,31,80.19
SUB-00967,2026-01-16T16:00:00Z,0,2,6,10,89.67
SUB-00967,2026-02-27T16:00:00Z,0,2,6,10,89.67
SUB-00967,2026-03-15T16:00:00Z,4,2,6,10,89.67
SUB-00968,2026-01-19T17:00:00Z,0,2,6,27,65.80
SUB-00968,2026-03-02T17:00:00Z,0,2,6,27,65.80
SUB-00968,2026-03-24T17:00:00Z,6,2,6,27,65.80
SUB-00969,2026-01-21T00:00:00Z,0,1,6,22,37.38
SUB-00969,2026-03-04T00:00:00Z,0,1,6,22,37.38
SUB-00969,2026-03-09T00:00:00Z,4,1,6,22,37.38
SUB-00970,2026-01-20T16:00:00Z,0,2,6,28,68.62
SUB-00970,2026-03-03T16:00:00Z,0,2,6,28,68.62
SUB-00971,2026-01-25T14:00:00Z,0,5,6,8,62.73
SUB-00971,2026-03-08T14:00:00Z,0,5,6,8,62.73
SUB-00971,2026-03-20T14:00:00Z,1,5,6,8,62.73
SUB-00972,2026-01-28T08:00:00Z,0,3,6,62,69.58
SUB-00972,2026-03-11T08:00:00Z,1,3,6,62,69.58
SUB-00973,2026-01-19T15:00:00Z,0,1,6,43,67.28
SUB-00973,2026-03-02T15:00:00Z,0,1,6,43,67.28
SUB-00974,2026-01-26T02:00:00Z,0,2,6,24,46.21
SUB-00974,2026-03-09T02:00:00Z,1,2,6,24,46.21
SUB-00975,2026-01-19T06:00:00Z,0,5,6,39,71.53
SUB-00975,2026-03-02T06:00:00Z,0,5,6,39,71.53
SUB-00975,2026-03-26T06:00:00Z,2,5,6,39,71.53
SUB-00976,2026-01-19T13:00:00Z,0,2,6,1,69.11
SUB-00976,2026-03-02T13:00:00Z,0,2,6,1,69.11
SUB-00976,2026-03-30T13:00:00Z,3,2,6,1,69.11
SUB-00977,2026-01-25T09:00:00Z,0,4,6,15,76.94
SUB-00977,2026-03-08T09:00:00Z,0,4,6,15,76.94
SUB-00977,2026-03-31T09:00:00Z,6,4,6,15,76.94
SUB-00978,2026-01-22T22:00:00Z,0,2,6,48,62.40
SUB-00978,2026-03-05T22:00:00Z,0,2,6,48,62.40
SUB-00979,2026-01-28T09:00:00Z,0,1,6,57,17.04
SUB-00979,2026-03-11T09:00:00Z,1,1,6,57,17.04
SUB-00980,2026-01-19T20:00:00Z,0,1,6,48,48.32
SUB-00980,2026-03-02T20:00:00Z,0,1,6,48,48.32
SUB-00981,2026-01-28T11:00:00Z,0,2,6,39,75.20
SUB-00981,2026-03-11T11:00:00Z,0,2,6,39,75.20
SUB-00982,2026-01-16T18:00:00Z,0,0,6,37,56.83
SUB-00982,2026-02-27T18:00:00Z,1,0,6,37,56.83
SUB-00983,2026-01-21T06:00:00Z,0,5,6,34,68.76
SUB-00983,2026-03-04T06:00:00Z,0,5,6,34,68.76
SUB-00983,2026-03-17T06:00:00Z,6,5,6,34,68.76
SUB-00984,2026-01-21T17:00:00Z,0,3,6,27,22.55
SUB-00984,2026-03-04T17:00:00Z,1,3,6,27,22.55
SUB-00984,2026-03-29T17:00:00Z,6,3,6,27,22.55
SUB-00985,2026-01-18T23:00:00Z,1,1,6,36,74.92
SUB-00985,2026-03-01T23:00:00Z,2,1,6,36,74.92
SUB-00986,2026-01-22T16:00:00Z,0,2,6,55,65.30
SUB-00986,2026-03-05T16:00:00Z,1,2,6,55,65.30
SUB-00987,2026-01-22T15:00:00Z,0,5,6,52,59.62
SUB-00987,2026-03-05T15:00:00Z,0,5,6,52,59.62
SUB-00987,2026-03-21T15:00:00Z,5,5,6,52,59.62
SUB-00988,2026-01-22T10:00:00Z,0,2,6,8,69.61
SUB-00988,2026-03-05T10:00:00Z,0,2,6,8,69.61
SUB-00988,2026-04-03T10:00:00Z,5,2,6,8,69.61
SUB-00989,2026-01-23T19:00:00Z,0,2,6,14,84.43
SUB-00989,2026-03-06T19:00:00Z,0,2,6,14,84.43
SUB-00989,2026-04-03T19:00:00Z,3,2,6,14,84.43
SUB-00990,2026-01-21T11:00:00Z,0,4,6,47,38.81
SUB-00990,2026-03-04T11:00:00Z,1,4,6,47,38.81
SUB-00990,2026-03-20T11:00:00Z,4,4,6,47,38.81
SUB-00991,2026-01-22T14:00:00Z,0,2,6,22,63.06
SUB-00991,2026-03-05T14:00:00Z,1,2,6,22,63.06
SUB-00991,2026-03-18T14:00:00Z,2,2,6,22,63.06
SUB-00992,2026-01-25T21:00:00Z,0,3,6,26,48.84
SUB-00992,2026-03-08T21:00:00Z,0,3,6,26,48.84
SUB-00992,2026-03-30T21:00:00Z,2,3,6,26,48.84
SUB-00993,2026-01-20T14:00:00Z,0,5,6,36,22.12
SUB-00993,2026-03-03T14:00:00Z,0,5,6,36,22.12
SUB-00993,2026-03-29T14:00:00Z,6,5,6,36,22.12
SUB-00994,2026-01-23T03:00:00Z,0,3,6,68,47.89
SUB-00994,2026-03-06T03:00:00Z,0,3,6,68,47.89
SUB-00995,2026-01-22T15:00:00Z,0,2,6,11,48.74
SUB-00995,2026-03-05T15:00:00Z,0,2,6,11,48.74
SUB-00995,2026-03-17T15:00:00Z,7,2,6,11,48.74
SUB-00996,2026-01-30T00:00:00Z,0,4,6,71,84.20
SUB-00996,2026-03-13T00:00:00Z,1,4,6,71,84.20
SUB-00997,2026-01-26T06:00:00Z,0,1,6,2,59.28
SUB-00997,2026-03-09T06:00:00Z,1,1,6,2,59.28
SUB-00997,2026-03-22T06:00:00Z,5,1,6,2,59.28
SUB-00998,2026-01-21T00:00:00Z,0,0,6,23,48.73
SUB-00998,2026-03-04T00:00:00Z,1,0,6,23,48.73
SUB-00999,2026-01-19T14:00:00Z,0,4,6,5,43.70
SUB-00999,2026-03-02T14:00:00Z,0,4,6,5,43.70
SUB-00999,2026-03-17T14:00:00Z,4,4,6,5,43.70
SUB-01000,2026-01-28T01:00:00Z,0,3,6,44,60.67
SUB-01000,2026-03-11T01:00:00Z,0,3,6,44,60.67
SUB-01000,2026-03-28T01:00:00Z,4,3,6,44,60.67
SUB-01001,2026-01-29T15:00:00Z,0,2,6,9,17.49
SUB-01001,2026-03-12T15:00:00Z,1,2,6,9,17.49
SUB-01001,2026-03-19T15:00:00Z,6,2,6,9,17.49
SUB-01002,2026-01-16T08:00:00Z,0,3,6,2,37.08
SUB-01002,2026-02-27T08:00:00Z,1,3,6,2,37.08
SUB-01002,2026-03-05T08:00:00Z,5,3,6,2,37.08
SUB-01003,2026-01-20T01:00:00Z,0,4,6,63,45.76
SUB-01003,2026-03-03T01:00:00Z,0,4,6,63,45.76
SUB-01004,2026-01-22T15:00:00Z,0,3,6,52,48.79
SUB-01004,2026-03-05T15:00:00Z,0,3,6,52,48.79
SUB-01004,2026-03-15T15:00:00Z,7,3,6,52,48.79
SUB-01005,2026-01-28T15:00:00Z,0,3,6,62,62.72
SUB-01005,2026-03-11T15:00:00Z,1,3,6,62,62.72
SUB-01005,2026-03-20T15:00:00Z,2,3,6,62,62.72
SUB-01006,2026-01-17T17:00:00Z,0,4,6,37,101.42
SUB-01006,2026-02-28T17:00:00Z,1,4,6,37,101.42
SUB-01007,2026-01-24T20:00:00Z,0,1,6,67,56.56
SUB-01007,2026-03-07T20:00:00Z,1,1,6,67,56.56
SUB-01008,2026-01-19T16:00:00Z,0,0,6,55,57.63
SUB-01008,2026-03-02T16:00:00Z,0,0,6,55,57.63
SUB-01009,2026-01-18T05:00:00Z,0,2,6,66,58.51
SUB-01009,2026-03-01T05:00:00Z,0,2,6,66,58.51
SUB-01010,2026-01-28T22:00:00Z,1,2,6,33,35.04
SUB-01010,2026-03-11T22:00:00Z,2,2,6,33,35.04
SUB-01010,2026-04-01T22:00:00Z,6,2,6,33,35.04
SUB-01011,2026-01-29T19:00:00Z,0,1,6,58,42.57
SUB-01011,2026-03-12T19:00:00Z,1,1,6,58,42.57
SUB-01012,2026-01-30T04:00:00Z,0,5,6,65,41.89
SUB-01012,2026-03-13T04:00:00Z,1,5,6,65,41.89
SUB-01012,2026-03-31T04:00:00Z,3,5,6,65,41.89
SUB-01013,2026-01-25T08:00:00Z,0,2,6,44,51.64
SUB-01013,2026-03-08T08:00:00Z,0,2,6,44,51.64
SUB-01013,2026-03-22T08:00:00Z,5,2,6,44,51.64
SUB-01014,2026-01-27T01:00:00Z,0,1,6,14,52.09
SUB-01014,2026-03-10T01:00:00Z,0,1,6,14,52.09
SUB-01014,2026-03-26T01:00:00Z,5,1,6,14,52.09
SUB-01015,2026-01-20T18:00:00Z,0,1,6,35,63.36
SUB-01015,2026-03-03T18:00:00Z,0,1,6,35,63.36
SUB-01016,2026-01-26T11:00:00Z,0,4,6,55,70.10
SUB-01016,2026-03-09T11:00:00Z,0,4,6,55,70.10
SUB-01017,2026-01-29T14:00:00Z,0,3,6,52,90.24
SUB-01017,2026-03-12T14:00:00Z,1,3,6,52,90.24
SUB-01018,2026-01-22T07:00:00Z,0,1,6,19,68.60
SUB-01018,2026-03-05T07:00:00Z,0,1,6,19,68.60
SUB-01019,2026-01-29T18:00:00Z,0,1,6,52,75.29
SUB-01019,2026-03-12T18:00:00Z,0,1,6,52,75.29
SUB-01020,2026-01-16T20:00:00Z,0,2,6,13,63.05
SUB-01020,2026-02-27T20:00:00Z,0,2,6,13,63.05
SUB-01020,2026-03-22T20:00:00Z,3,2,6,13,63.05
SUB-01021,2026-01-16T12:00:00Z,0,2,6,44,46.57
SUB-01021,2026-02-27T12:00:00Z,1,2,6,44,46.57
SUB-01022,2026-01-20T15:00:00Z,1,4,6,46,63.56
SUB-01022,2026-03-03T15:00:00Z,2,4,6,46,63.56
SUB-01022,2026-03-18T15:00:00Z,5,4,6,46,63.56
SUB-01023,2026-01-17T12:00:00Z,0,2,6,56,71.97
SUB-01023,2026-02-28T12:00:00Z,1,2,6,56,71.97
SUB-01024,2026-01-25T17:00:00Z,0,1,6,67,54.06
SUB-01024,2026-03-08T17:00:00Z,0,1,6,67,54.06
SUB-01025,2026-01-29T15:00:00Z,0,2,6,12,66.38
SUB-01025,2026-03-12T15:00:00Z,1,2,6,12,66.38
SUB-01025,2026-03-18T15:00:00Z,5,2,6,12,66.38
SUB-01026,2026-01-30T03:00:00Z,0,0,6,31,47.53
SUB-01026,2026-03-13T03:00:00Z,1,0,6,31,47.53
SUB-01027,2026-01-22T21:00:00Z,0,1,6,52,22.75
SUB-01027,2026-03-05T21:00:00Z,0,1,6,52,22.75
SUB-01028,2026-01-19T19:00:00Z,0,3,6,41,88.33
SUB-01028,2026-03-02T19:00:00Z,0,3,6,41,88.33
SUB-01029,2026-01-19T14:00:00Z,0,1,6,50,38.24
SUB-01029,2026-03-02T14:00:00Z,1,1,6,50,38.24
SUB-01030,2026-01-29T07:00:00Z,0,2,6,21,57.50
SUB-01030,2026-03-12T07:00:00Z,0,2,6,21,57.50
SUB-01030,2026-04-01T07:00:00Z,3,2,6,21,57.50
SUB-01031,2026-01-26T08:00:00Z,0,4,6,63,7.54
SUB-01031,2026-03-09T08:00:00Z,1,4,6,63,7.54
SUB-01031,2026-03-25T08:00:00Z,6,4,6,63,7.54
SUB-01032,2026-01-19T07:00:00Z,0,2,6,13,69.45
SUB-01032,2026-03-02T07:00:00Z,0,2,6,13,69.45
SUB-01032,2026-03-27T07:00:00Z,2,2,6,13,69.45
SUB-01033,2026-01-30T06:00:00Z,0,1,6,6,37.97
SUB-01033,2026-03-13T06:00:00Z,0,1,6,6,37.97
SUB-01033,2026-03-22T06:00:00Z,7,1,6,6,37.97
SUB-01034,2026-01-29T12:00:00Z,0,2,6,69,37.21
SUB-01034,2026-03-12T12:00:00Z,0,2,6,69,37.21
SUB-01035,2026-01-21T14:00:00Z,0,0,6,62,50.74
SUB-01035,2026-03-04T14:00:00Z,0,0,6,62,50.74
SUB-01036,2026-01-21T03:00:00Z,0,1,6,41,49.95
SUB-01036,2026-03-04T03:00:00Z,0,1,6,41,49.95
SUB-01036,2026-03-18T03:00:00Z,1,1,6,41,49.95
SUB-01037,2026-01-23T04:00:00Z,0,3,6,68,25.35
SUB-01037,2026-03-06T04:00:00Z,1,3,6,68,25.35
SUB-01038,2026-01-19T14:00:00Z,0,2,6,22,75.20
SUB-01038,2026-03-02T14:00:00Z,1,2,6,22,75.20
SUB-01039,2026-01-26T17:00:00Z,0,1,6,31,21.28
SUB-01039,2026-03-09T17:00:00Z,1,1,6,31,21.28
SUB-01040,2026-01-24T08:00:00Z,0,4,6,15,73.77
SUB-01040,2026-03-07T08:00:00Z,1,4,6,15,73.77
SUB-01040,2026-04-03T08:00:00Z,5,4,6,15,73.77
SUB-01041,2026-01-29T00:00:00Z,0,3,6,63,66.50
SUB-01041,2026-03-12T00:00:00Z,0,3,6,63,66.50
SUB-01042,2026-01-22T02:00:00Z,0,2,6,40,56.67
SUB-01042,2026-03-05T02:00:00Z,1,2,6,40,56.67
SUB-01042,2026-03-27T02:00:00Z,2,2,6,40,56.67
SUB-01043,2026-01-29T19:00:00Z,0,4,6,48,53.44
SUB-01043,2026-03-12T19:00:00Z,0,4,6,48,53.44
SUB-01044,2026-01-25T02:00:00Z,0,4,6,8,86.87
SUB-01044,2026-03-08T02:00:00Z,0,4,6,8,86.87
SUB-01044,2026-03-31T02:00:00Z,2,4,6,8,86.87
SUB-01045,2026-01-29T00:00:00Z,0,3,6,18,49.58
SUB-01045,2026-03-12T00:00:00Z,0,3,6,18,49.58
SUB-01045,2026-03-30T00:00:00Z,4,3,6,18,49.58
SUB-01046,2026-01-19T18:00:00Z,0,0,6,31,49.88
SUB-01046,2026-03-02T18:00:00Z,0,0,6,31,49.88
SUB-01047,2026-01-25T04:00:00Z,0,3,6,58,57.93
SUB-01047,2026-03-08T04:00:00Z,0,3,6,58,57.93
SUB-01048,2026-01-24T20:00:00Z,0,2,6,33,121.57
SUB-01048,2026-03-07T20:00:00Z,0,2,6,33,121.57
SUB-01049,2026-01-22T03:00:00Z,0,5,6,51,45.17
SUB-01049,2026-03-05T03:00:00Z,1,5,6,51,45.17
SUB-01049,2026-03-11T03:00:00Z,5,5,6,51,45.17
SUB-01050,2026-01-29T12:00:00Z,0,3,6,13,47.62
SUB-01050,2026-03-12T12:00:00Z,1,3,6,13,47.62
SUB-01050,2026-03-24T12:00:00Z,4,3,6,13,47.62
SUB-01051,2026-01-25T03:00:00Z,0,2,6,46,93.18
SUB-01051,2026-03-08T03:00:00Z,0,2,6,46,93.18
SUB-01052,2026-01-28T19:00:00Z,0,2,6,5,55.21
SUB-01052,2026-03-11T19:00:00Z,1,2,6,5,55.21
SUB-01052,2026-04-09T19:00:00Z,7,2,6,5,55.21
SUB-01053,2026-01-29T02:00:00Z,0,2,6,32,73.25
SUB-01053,2026-03-12T02:00:00Z,0,2,6,32,73.25
SUB-01054,2026-01-18T21:00:00Z,0,0,6,51,47.73
SUB-01054,2026-03-01T21:00:00Z,0,0,6,51,47.73
SUB-01055,2026-01-28T05:00:00Z,0,2,6,4,22.03
SUB-01055,2026-03-11T05:00:00Z,0,2,6,4,22.03
SUB-01055,2026-04-06T05:00:00Z,2,2,6,4,22.03
SUB-01056,2026-01-28T00:00:00Z,0,3,6,61,61.90
SUB-01056,2026-03-11T00:00:00Z,0,3,6,61,61.90
SUB-01057,2026-01-16T13:00:00Z,0,2,6,20,27.38
SUB-01057,2026-02-27T13:00:00Z,0,2,6,20,27.38
SUB-01057,2026-03-16T13:00:00Z,2,2,6,20,27.38
SUB-01058,2026-01-26T13:00:00Z,0,1,6,47,53.64
SUB-01058,2026-03-09T13:00:00Z,0,1,6,47,53.64
SUB-01059,2026-01-25T23:00:00Z,0,2,6,62,66.62
SUB-01059,2026-03-08T23:00:00Z,0,2,6,62,66.62
SUB-01060,2026-01-25T22:00:00Z,0,1,6,14,54.50
SUB-01060,2026-03-08T22:00:00Z,0,1,6,14,54.50
SUB-01060,2026-03-18T22:00:00Z,5,1,6,14,54.50
SUB-01061,2026-01-16T22:00:00Z,0,1,6,52,86.57
SUB-01061,2026-02-27T22:00:00Z,0,1,6,52,86.57
SUB-01062,2026-01-19T18:00:00Z,0,2,6,65,80.19
SUB-01062,2026-03-02T18:00:00Z,0,2,6,65,80.19
SUB-01063,2026-01-27T10:00:00Z,0,5,6,34,74.54
SUB-01063,2026-03-10T10:00:00Z,0,5,6,34,74.54
SUB-01063,2026-03-22T10:00:00Z,8,5,6,34,74.54
SUB-01064,2026-01-24T03:00:00Z,0,2,6,35,45.55
SUB-01064,2026-03-07T03:00:00Z,0,2,6,35,45.55
SUB-01064,2026-03-21T03:00:00Z,6,2,6,35,45.55
SUB-01065,2026-01-16T09:00:00Z,0,2,6,7,68.14
SUB-01065,2026-02-27T09:00:00Z,1,2,6,7,68.14
SUB-01065,2026-03-17T09:00:00Z,5,2,6,7,68.14
SUB-01066,2026-01-16T16:00:00Z,0,2,6,20,63.72
SUB-01066,2026-02-27T16:00:00Z,0,2,6,20,63.72
SUB-01066,2026-03-11T16:00:00Z,3,2,6,20,63.72
SUB-01067,2026-01-25T10:00:00Z,0,0,6,68,69.70
SUB-01067,2026-03-08T10:00:00Z,0,0,6,68,69.70
SUB-01068,2026-01-24T21:00:00Z,0,3,6,26,89.52
SUB-01068,2026-03-07T21:00:00Z,0,3,6,26,89.52
SUB-01068,2026-03-27T21:00:00Z,3,3,6,26,89.52
SUB-01069,2026-01-18T21:00:00Z,0,1,6,53,76.65
SUB-01069,2026-03-01T21:00:00Z,0,1,6,53,76.65
SUB-01070,2026-01-27T14:00:00Z,0,3,6,27,62.94
SUB-01070,2026-03-10T14:00:00Z,0,3,6,27,62.94
SUB-01070,2026-04-04T14:00:00Z,3,3,6,27,62.94
SUB-01071,2026-01-21T12:00:00Z,0,1,6,64,81.10
SUB-01071,2026-03-04T12:00:00Z,0,1,6,64,81.10
SUB-01072,2026-01-23T04:00:00Z,0,2,6,9,89.35
SUB-01072,2026-03-06T04:00:00Z,0,2,6,9,89.35
SUB-01072,2026-03-11T04:00:00Z,1,2,6,9,89.35
SUB-01073,2026-01-27T01:00:00Z,0,1,6,47,87.12
SUB-01073,2026-03-10T01:00:00Z,0,1,6,47,87.12
SUB-01074,2026-01-21T14:00:00Z,0,4,6,64,90.68
SUB-01074,2026-03-04T14:00:00Z,0,4,6,64,90.68
SUB-01075,2026-01-16T16:00:00Z,0,2,6,12,40.21
SUB-01075,2026-02-27T16:00:00Z,0,2,6,12,40.21
SUB-01075,2026-03-05T16:00:00Z,2,2,6,12,40.21
SUB-01076,2026-01-26T23:00:00Z,0,3,6,39,83.63
SUB-01076,2026-03-09T23:00:00Z,0,3,6,39,83.63
SUB-01077,2026-01-22T22:00:00Z,0,1,6,34,41.77
SUB-01077,2026-03-05T22:00:00Z,0,1,6,34,41.77
SUB-01078,2026-01-28T17:00:00Z,0,3,6,28,67.08
SUB-01078,2026-03-11T17:00:00Z,0,3,6,28,67.08
SUB-01078,2026-03-25T17:00:00Z,3,3,6,28,67.08
SUB-01079,2026-01-18T09:00:00Z,0,4,6,16,58.29
SUB-01079,2026-03-01T09:00:00Z,0,4,6,16,58.29
SUB-01079,2026-03-29T09:00:00Z,4,4,6,16,58.29
SUB-01080,2026-01-26T17:00:00Z,0,1,6,43,66.92
SUB-01080,2026-03-09T17:00:00Z,1,1,6,43,66.92
SUB-01081,2026-01-18T23:00:00Z,0,3,6,49,40.14
SUB-01081,2026-03-01T23:00:00Z,0,3,6,49,40.14
SUB-01081,2026-03-10T23:00:00Z,3,3,6,49,40.14
SUB-01082,2026-01-28T11:00:00Z,0,2,6,67,46.83
SUB-01082,2026-03-11T11:00:00Z,1,2,6,67,46.83
SUB-01083,2026-01-26T07:00:00Z,0,3,6,71,41.68
SUB-01083,2026-03-09T07:00:00Z,0,3,6,71,41.68
SUB-01084,2026-01-21T19:00:00Z,1,3,6,5,20.78
SUB-01084,2026-03-04T19:00:00Z,2,3,6,5,20.78
SUB-01084,2026-03-10T19:00:00Z,8,3,6,5,20.78
SUB-01085,2026-01-24T08:00:00Z,0,1,6,71,63.62
SUB-01085,2026-03-07T08:00:00Z,0,1,6,71,63.62
SUB-01086,2026-01-19T13:00:00Z,0,3,6,28,78.69
SUB-01086,2026-03-02T13:00:00Z,0,3,6,28,78.69
SUB-01086,2026-03-27T13:00:00Z,4,3,6,28,78.69
SUB-01087,2026-01-20T06:00:00Z,1,0,6,23,53.03
SUB-01087,2026-03-03T06:00:00Z,2,0,6,23,53.03
SUB-01087,2026-03-20T06:00:00Z,6,0,6,23,53.03
SUB-01088,2026-01-27T17:00:00Z,0,4,6,38,43.64
SUB-01088,2026-03-10T17:00:00Z,0,4,6,38,43.64
SUB-01088,2026-03-29T17:00:00Z,5,4,6,38,43.64
SUB-01089,2026-01-19T17:00:00Z,0,2,6,15,40.55
SUB-01089,2026-03-02T17:00:00Z,1,2,6,15,40.55
SUB-01089,2026-03-19T17:00:00Z,2,2,6,15,40.55
SUB-01090,2026-01-30T06:00:00Z,0,0,6,45,48.29
SUB-01090,2026-03-13T06:00:00Z,1,0,6,45,48.29
SUB-01091,2026-01-29T15:00:00Z,0,2,6,40,35.73
SUB-01091,2026-03-12T15:00:00Z,0,2,6,40,35.73
SUB-01092,2026-01-30T04:00:00Z,0,4,6,3,29.89
SUB-01092,2026-03-13T04:00:00Z,0,4,6,3,29.89
SUB-01092,2026-03-27T04:00:00Z,4,4,6,3,29.89
SUB-01093,2026-01-26T17:00:00Z,2,2,6,3,106.64
SUB-01093,2026-03-09T17:00:00Z,3,2,6,3,106.64
SUB-01093,2026-03-15T17:00:00Z,6,2,6,3,106.64
SUB-01094,2026-01-28T19:00:00Z,0,5,6,69,55.24
SUB-01094,2026-03-11T19:00:00Z,1,5,6,69,55.24
SUB-01094,2026-03-17T19:00:00Z,4,5,6,69,55.24
SUB-01095,2026-01-27T16:00:00Z,0,5,6,32,61.42
SUB-01095,2026-03-10T16:00:00Z,1,5,6,32,61.42
SUB-01095,2026-03-27T16:00:00Z,5,5,6,32,61.42
SUB-01096,2026-01-21T22:00:00Z,0,6,6,71,87.37
SUB-01096,2026-03-04T22:00:00Z,0,6,6,71,87.37
SUB-01097,2026-01-22T10:00:00Z,0,4,6,62,51.02
SUB-01097,2026-03-05T10:00:00Z,0,4,6,62,51.02
SUB-01098,2026-01-24T21:00:00Z,1,2,6,49,46.29
SUB-01098,2026-03-07T21:00:00Z,2,2,6,49,46.29
SUB-01099,2026-01-25T08:00:00Z,0,6,6,20,73.36
SUB-01099,2026-03-08T08:00:00Z,0,6,6,20,73.36
SUB-01099,2026-04-02T08:00:00Z,3,6,6,20,73.36
SUB-01100,2026-01-29T14:00:00Z,0,1,6,70,22.09
SUB-01100,2026-03-12T14:00:00Z,0,1,6,70,22.09
SUB-01101,2026-01-24T01:00:00Z,1,2,6,24,59.13
SUB-01101,2026-03-07T01:00:00Z,2,2,6,24,59.13
SUB-01101,2026-03-20T01:00:00Z,4,2,6,24,59.13
SUB-01102,2026-01-23T00:00:00Z,1,5,6,35,70.56
SUB-01102,2026-03-06T00:00:00Z,2,5,6,35,70.56
SUB-01102,2026-03-22T00:00:00Z,6,5,6,35,70.56
SUB-01103,2026-01-17T09:00:00Z,0,2,6,61,49.29
SUB-01103,2026-02-28T09:00:00Z,0,2,6,61,49.29
SUB-01104,2026-01-27T07:00:00Z,0,4,6,13,30.29
SUB-01104,2026-03-10T07:00:00Z,0,4,6,13,30.29
SUB-01104,2026-04-02T07:00:00Z,5,4,6,13,30.29
SUB-01105,2026-01-29T19:00:00Z,0,4,6,48,38.96
SUB-01105,2026-03-12T19:00:00Z,0,4,6,48,38.96
SUB-01105,2026-04-10T19:00:00Z,4,4,6,48,38.96
SUB-01106,2026-01-21T19:00:00Z,0,1,6,42,60.68
SUB-01106,2026-03-04T19:00:00Z,0,1,6,42,60.68
SUB-01107,2026-01-27T04:00:00Z,0,5,6,14,81.12
SUB-01107,2026-03-10T04:00:00Z,1,5,6,14,81.12
SUB-01107,2026-03-21T04:00:00Z,6,5,6,14,81.12
SUB-01108,2026-01-17T04:00:00Z,0,1,6,21,74.45
SUB-01108,2026-02-28T04:00:00Z,0,1,6,21,74.45
SUB-01109,2026-01-24T14:00:00Z,0,3,6,59,38.29
SUB-01109,2026-03-07T14:00:00Z,0,3,6,59,38.29
SUB-01110,2026-01-16T09:00:00Z,0,2,6,23,67.63
SUB-01110,2026-02-27T09:00:00Z,0,2,6,23,67.63
SUB-01110,2026-03-10T09:00:00Z,2,2,6,23,67.63
SUB-01111,2026-01-26T16:00:00Z,0,3,6,5,55.28
SUB-01111,2026-03-09T16:00:00Z,0,3,6,5,55.28
SUB-01111,2026-03-29T16:00:00Z,2,3,6,5,55.28
SUB-01112,2026-01-30T00:00:00Z,0,0,6,35,91.04
SUB-01112,2026-03-13T00:00:00Z,0,0,6,35,91.04
SUB-01113,2026-01-26T10:00:00Z,0,3,6,45,53.82
SUB-01113,2026-03-09T10:00:00Z,0,3,6,45,53.82
SUB-01113,2026-04-02T10:00:00Z,2,3,6,45,53.82
SUB-01114,2026-01-22T01:00:00Z,0,3,6,15,68.85
SUB-01114,2026-03-05T01:00:00Z,0,3,6,15,68.85
SUB-01114,2026-03-13T01:00:00Z,4,3,6,15,68.85
SUB-01115,2026-01-26T21:00:00Z,0,1,6,51,45.95
SUB-01115,2026-03-09T21:00:00Z,1,1,6,51,45.95
SUB-01116,2026-01-16T22:00:00Z,0,2,6,17,69.42
SUB-01116,2026-02-27T22:00:00Z,1,2,6,17,69.42
SUB-01116,2026-03-05T22:00:00Z,5,2,6,17,69.42
SUB-01117,2026-01-25T15:00:00Z,0,3,6,16,52.50
SUB-01117,2026-03-08T15:00:00Z,0,3,6,16,52.50
SUB-01117,2026-03-23T15:00:00Z,2,3,6,16,52.50
SUB-01118,2026-01-26T07:00:00Z,0,8,6,11,32.99
SUB-01118,2026-03-09T07:00:00Z,0,8,6,11,32.99
SUB-01118,2026-03-21T07:00:00Z,4,8,6,11,32.99
SUB-01119,2026-01-20T01:00:00Z,0,2,6,22,65.15
SUB-01119,2026-03-03T01:00:00Z,1,2,6,22,65.15
SUB-01120,2026-01-29T01:00:00Z,0,2,6,66,44.06
SUB-01120,2026-03-12T01:00:00Z,0,2,6,66,44.06
SUB-01120,2026-03-18T01:00:00Z,1,2,6,66,44.06
SUB-01121,2026-01-17T08:00:00Z,0,5,6,15,11.77
SUB-01121,2026-02-28T08:00:00Z,0,5,6,15,11.77
SUB-01121,2026-03-14T08:00:00Z,1,5,6,15,11.77
SUB-01122,2026-01-25T02:00:00Z,0,2,6,47,70.00
